name,brand_name,original_price,discounted_price,rating_number,reviews_number,makeup_type,skin_type,texture
قلوس ملمع ومكبر شفاه بومب هيت يونيفرسال من فنتي بيوتي -  Glass Slipper Heat 07,FENTY BEAUTY,155,0,4.7,3,ملمع الشفاه,Not Available,سائل
احمر شفاه روج مطفي ألترا إتش دي من ريفلون - 655 كيسيز,Revlon,66,0,5,2,أحمر شفاه,Not Available,سائل
شيجلام بلاشر أحمر خدود سائل كولور بلوم مات فينيش,Sheglam,26,0,4.9,110,أحمر خدود - ضد الماء,Not Available,سائل
توب فيس بودرة الوجه انستايل - وارم بيج,Topface,70,24.50,4.9,45,بودرة تثبيت,جافة - حساسة - دهنية - طبيعية - مختلطة,بودرة - بودرة حرة
قلم تحديد العين سوفت كحل كاجل من ريميل لندن - سيبل براون 011,Rimmel London,24,18,4.9,28,محدد العين,Not Available,Not Available
ميك اوفر22 مجموعة بلاشر أحمر خدود واندرلاست بلش,Make Over 22,55.41,38.79,4.9,22,أحمر خدود,Not Available,بودرة
توب فيس قلم محدد شفاه مقاوم للماء - 108,Topface,26,10.40,4.9,360,تحديد الشفاه - ضد الماء,Not Available,قلم - كريمي
برايمر الحواجب بروفو من بنفت,Benefit,163,130.40,4.8,32,الحواجب - برايمر,Not Available,قلم
بلاشر احمر خدود ويلا من بنفت - نيوتشرال روز,Benefit,174,0,5,12,أحمر خدود - ضد الماء,Not Available,بودرة
توب فيس احمر شفاه روج انستايل كريمي - 013,Topface,50,15,4.8,12,أحمر شفاه,Not Available,كريمي
ميك اوفر22 احمر شفاه روج لونج لاستينج مات - M610,Make Over 22,28.29,24.05,5,662,أحمر شفاه,Not Available,كريمي
نوت كوزمتيك كريم أساس فاونديشن ماتيفاينج اكستريم وير,NOTE Cosmetique,79.04,59.28,0,0,كريم أساس,جافة - حساسة - دهنية - طبيعية - مختلطة,سائل
ذا فيس شوب قلم كريمي محدد شفاة,The Face Shop,26,0,0,0,تحديد الشفاه,Not Available,قلم
مناديل إزالة المكياج بزيت الميسيلار من انجلوت  - 25 منديل,INGLOT,39,29.25,0,0,Not Available,Not Available,Not Available
إضاءة هايلايتر ستيك راديانت تاتش كريمي من كيكو,KIKO Milano,89,0,4.8,30,إضاءة,Not Available,ستيك - كريمي
احمر خدود هوت ماما من ذا بالم,theBalm Cosmetics,104,41.60,4.9,902,أحمر خدود,Not Available,بودرة
ذا بالم مجموعة المكياج الحصرية - 3 قطع,theBalm Cosmetics,445.05,98,0,0,أحمر خدود - تسمير - محدد العين,Not Available,بودرة - سائل
شيجلام اضاءة هايلايتر سائل كروما جلو بلوم,Sheglam,33,0,4.9,22,إضاءة,Not Available,سائل
احمر شفاه روج سوفت مات من نيكس - ترانسيلفانيا,NYX,50,0,4.6,5,أحمر شفاه,Not Available,سائل
أحمر شفاه روج جرين مي مات من كيكو,KIKO Milano,85,0,5,1,أحمر شفاه,Not Available,Not Available
ميك اب فور ايفر بودرة تثبيت الترا اتش دي مات - 1.0 فانيلا,MAKE UP FOR EVER,200,0,5,2,Not Available,Not Available,بودرة حرة
ماسكارا تكثيف باول لاش من ريلوف,Relove,21,15.75,4.9,53,ماسكارا,Not Available,سائل
لوريال باريس كونسيلر خافي عيوب انفاليبل 24 ساعة مور ذان,LOreal Paris,86.33,51.80,4.9,86,خافي عيوب,Not Available,سائل
بلاشر احمر خدود بودره من ذا بالم -  ثيرد ديت,theBalm Cosmetics,69,27.60,4.9,138,أحمر خدود,Not Available,بودرة
ميبلين ليفتر قلوس ملمع شفاه قلوس مع هيالورونيك أسيد - 01 بيرل,Maybelline,50.31,32.71,4.5,10,ملمع الشفاه,Not Available,سائل
سيسلي باريس كريم أساس فيتو تنت نيود,Sisley,426,0,0,0,كريم أساس,جافة - حساسة - دهنية - طبيعية - مختلطة,سائل
فرشاة حواجب من انجلوت - 200,INGLOT,50,37.50,5,3,Not Available,Not Available,Not Available
ماسكرا مقاومة للماء لتطويل وتكثيف الرموش من مافالا - أسود,Mavala,85,59.50,4.6,8,ضد الماء - ماسكارا,Not Available,Not Available
توب فيس احمر شفاه روج انستايل كريمي - 005,Topface,50,15,4.9,29,أحمر شفاه,Not Available,كريمي
افين ماء ميسيلار منظف و مزيل مكياج - 400مل,Avene,168,0,0,0,Not Available,حساسة,سائل
قلم احمر شفاه روج فلفت ذا بنسل من برجوا,Bourjois,85,55.25,4.9,22,أحمر شفاه - ضد الماء,Not Available,كريمي
Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,Not Available,Not Available
توب فيس بودرة الوجه انستايل - فكس اند مات ترانسبارينت,Topface,70,24.50,4.9,925,Not Available,Not Available,بودرة - بودرة حرة
كيكو ماسكرا اكسترا سكلبت فوليوم,KIKO Milano,89,0,5,20,ماسكارا,Not Available,سائل
كحل سائل لاينر بينسو من برجوا - 01 اسود,Bourjois,100,65,4.5,2,محدد العين,Not Available,سائل
قلم كحل تحديد العين إنفيليبل جريب 24H بريسيشن فيلت من لوريال باريس,LOreal Paris,65,0,0,0,ضد الماء - محدد العين,Not Available,Not Available
ميك اب فور ايفر كونسيلر خافي عيوب مات فيلفت سكين,MAKE UP FOR EVER,140,139.90,5,29,خافي عيوب - ضد الماء,Not Available,كريمي
مجموعة ظلال عيون التيميت من نيكس - فينتاج جين بيبي,NYX,135,0,5,45,ظلال العيون,Not Available,Not Available
كاتريس كحل سائل 24 ساعة برش لاينر,Catrice,16.01,13.60,5,3,محدد العين,Not Available,سائل
بخاخ برايمر من ال اي قيرل - 80مل,LA Girl,50,45,5,10,برايمر,Not Available,بخاخ
نوت كوزمتيك مصحح شفاه مرطب بي بي ليب كوريكتور,NOTE Cosmetique,45.02,33.76,0,0,Not Available,Not Available,سائل
لوريال باريس ماء ميسيلار مرطب 3 في 1 - 400 مل,LOreal Paris,44.70,35.75,0,0,Not Available,جافة - حساسة - دهنية - طبيعية - مختلطة,سائل
غسول زيتي هارتليف للتحكم في المسام من انوا-20مل,Anua,55,16,5,3,Not Available,Not Available,Not Available
توب فيس فرشاة مروحة  - F22,Topface,40,12,5,36,Not Available,Not Available,Not Available
توب فيس احمر شفاه روج انستايل كريمي - 016,Topface,50,15,4.9,15,أحمر شفاه,Not Available,كريمي
مجموعة فرش مكياج من بي اتش كوزماتيكس - 15 فرشاة,BH cosmetics,98,69,5,41,Not Available,Not Available,Not Available
ميساودا كحل تحديد العين ارتست ايز - اونكس 101,MESAUDA,32,25.60,4.9,49,محدد العين,Not Available,قلم - كريمي
اسفنجة مكياج للوجه من كي اس دي-34,KSD,33.35,31,5,3,Not Available,Not Available,Not Available
بخاخ مثبت مكياج لاستينج فينيش فيكس اند جو من ريميل لندن - 100مل,Rimmel London,57.01,42.76,0,0,Not Available,Not Available,بخاخ
هارتس برونز كريم كونتور - 8 جم,Hearts,55,0,0,0,كنتور,جافة - حساسة - دهنية - طبيعية - مختلطة,كريمي
مجموعة فرش ميد نايت من كوستال سنتس - 8 فرش,Coastal Scents,84,0,5,2,Not Available,Not Available,Not Available
قلم جل ايلاينر ستاي اند بلاي من ايسنس - 07,essence,14,10.64,4.9,31,ضد الماء - محدد العين,Not Available,كريمي
كالا ميك اب ماسكرا رموش - CM-031,CALLA Makeup,50,30,5,67,ماسكارا,Not Available,سائل
كالا ميك اب أحمر شفاه روج سائل - CM700,CALLA Makeup,39,15,4.9,110,أحمر شفاه,Not Available,سائل
ميك اب فور ايفر اضاءة سائلة سوفت لايت - 20,MAKE UP FOR EVER,159,0,5,7,إضاءة,Not Available,سائل
ميك اب فور ايفر بودرة تثبيت الترا اتش دي - 2.0 Vanilla,MAKE UP FOR EVER,200,0,5,4,Not Available,Not Available,بودرة حرة
احمر شفاه روج سائل مع ملمع شفاه فائق اللمعان من نيكس - لايف قولز,NYX,79.01,0,4.9,48,أحمر شفاه - ملمع الشفاه,Not Available,سائل
بيريبيرا ملمع شفاه قلوس اينك قلاستينج,Peripera,50.54,0,0,0,ملمع الشفاه,Not Available,Not Available
بلاشر أحمر خدود سائل سوفت بينش من رير بيوتي,Rare Beauty,150,135,5,79,أحمر خدود,حساسة,سائل
بودره اضاءة ماري لو مانيزر من ذا بالم,theBalm Cosmetics,104,41.60,5,827,إضاءة,Not Available,بودرة
توب فيس أحمر شفاه روج انستايل اكستريم مطفي - 029,Topface,55,16.50,5,158,أحمر شفاه,Not Available,سائل
ميك اوفر22 قلم مزدوج لتحديد الحاجب والعين - اسود/بني متوسط - EY004,Make Over 22,29.27,19.03,4.9,37,الحواجب - ضد الماء - محدد العين,Not Available,سائل
توب فيس احمر شفاه مطفي فوكس بوينت - 005,Topface,40,14,5,213,أحمر شفاه,Not Available,كريمي
بيوتي  كرييشنز ماسكارا للتكثيف,Beauty Creations,49,36.75,0,0,ماسكارا,Not Available,Not Available
ريفلوشن اضاءة هايلايتر بودرة بيم برايت,Revolution,59,44.25,5,72,إضاءة,جافة - حساسة - دهنية - طبيعية - مختلطة,بودرة
قلم  كحل التميت من كيكو,KIKO Milano,85,0,0,0,محدد العين,Not Available,Not Available
صمغ رموش من جلتيز - شفاف,Glitz,34.50,0,4.8,45,Not Available,Not Available,سائل
احمر شفاه روج كريمي من كاتيا - Elwa,Katia,36,0,5,19,أحمر شفاه,Not Available,كريمي
نوت كوزمتيك كريم أساس فاونديشن نيو ايرا,NOTE Cosmetique,85.04,63.78,0,0,كريم أساس,جافة - حساسة - دهنية - طبيعية - مختلطة,سائل
ريفلوشن برايت لايت إضاءة هايلايتر سائلة,Revolution,65,48.75,5,72,إضاءة,Not Available,سائل
ايلاينر سائل جرين مي من كيكو,KIKO Milano,79,0,0,0,Not Available,Not Available,Not Available
مجموعة بلاشر أحمر خدود وإضاءة هايلايتر بيتشي بلوسوم من ايسنس,essence,37,27.38,4.9,59,أحمر خدود - إضاءة,Not Available,بودرة
قلم حواجب سو فاين من انجلوت,INGLOT,65,48.75,5,1,الحواجب,Not Available,Not Available
ميساودا قلوس ملمع شفاه ماتريكس - 109 ترفل كراش,MESAUDA,70,56,5,6,ملمع الشفاه,Not Available,Not Available
ريل تكنيك مجموعة فرشاة للعين والحواجب سولار باور سمولدر,Real Techniques,82,0,0,0,Not Available,Not Available,Not Available
توب فيس قلم تحديد الشفاه ستايلو مقاوم للماء - 007,Topface,26,10.40,5,81,تحديد الشفاه - ضد الماء,Not Available,كريمي
بودرة تثبيت منثورة بانانا من ايسنس,essence,23,19.55,4.9,123,Not Available,جافة - حساسة - دهنية - طبيعية - مختلطة,بودرة حرة
قلم تحديد الحواجب بروفيشنال طبي من باركود - 51,Barcode,20.70,0,5,21,الحواجب,Not Available,قلم
ريفلوشن ستريملاين واتر لاين قلم كحل تحديد العين - تيل,Revolution,35,28,0,0,محدد العين,Not Available,كريمي
احمر شفاه روج سائل مطفي من جيرلاكتك - بليفل,girlactik,104.48,62.69,4.7,32,أحمر شفاه,Not Available,سائل
توب فيس كحل سائل انستايل ميتاليك - 007,Topface,37,11.10,4.9,29,محدد العين,جافة - حساسة - دهنية - طبيعية - مختلطة,سائل
تنت الشفاه والخدود من اوه ماي ليب - وردي,Oh My Lip,36.80,0,4.6,8,أحمر خدود,Not Available,سائل
ميك اوفر22 ظل عيون لامع - M3303,Make Over 22,41.81,12.55,4.9,10,ظلال العيون,Not Available,بودرة
ميك اب فور ايفر بلاشر أحمر خدود آرتيست,MAKE UP FOR EVER,170,127.50,5,3,أحمر خدود,جافة - حساسة - دهنية - طبيعية - مختلطة,بودرة
بلينك قلم مايكروبليدنق لتحديد الحواجب - 1 كاكاو كوين,Blink,60,0,4.9,37,الحواجب,Not Available,سائل
توب فيس بلاشر احمر خدود انستايل بلش اون - 006,Topface,59,17.70,4.9,625,أحمر خدود,Not Available,بودرة
كاتريس قلم كحل سائل كاليجراف برو بريسايس 24 ساعة مقاوم للماء,Catrice,18,15.30,0,0,ضد الماء - محدد العين,Not Available,سائل
نيكس مجموعة كنتور محدد وجه والاضاءة برو,NYX,199,0,4.9,262,إضاءة - كنتور,Not Available,بودرة
ميك اوفر22 لوس بودرة الشفافة - M1004,Make Over 22,50.19,45.16,4.9,103,بودرة تثبيت,جافة - حساسة - دهنية - طبيعية - مختلطة,بودرة حرة
ريفلوشن احمر شفاه سائل مات بومب - فانسي بينك,Revolution,55,41.25,4.9,38,أحمر شفاه,Not Available,سائل
شيجلام إضاءة هايلايتر لونار جلو,Sheglam,33.84,0,5,12,إضاءة,Not Available,Not Available
كيوفي مناديل إزالة المكياج - 25 منديل,QV,41,23,5,69,Not Available,جافة - حساسة - دهنية - طبيعية - مختلطة,Not Available
ميك اوفر22 قلم كحل سائل بريشس ستايل مقاوم للماء - اسود -PE001,Make Over 22,19.86,16.88,4.9,427,ضد الماء - محدد العين,Not Available,سائل
فلورمار قلم تحديد شفاه مقاوم للماء,Flormar,19,14.25,5,49,تحديد الشفاه - ضد الماء,Not Available,Not Available
شارلوت تلبوري احمر شفاه ايربراش فلوليس,Charlotte Tilbury,185,0,0,0,أحمر شفاه,Not Available,سائل
ميك اوفر22 احمر شفاه روج تويست  - M640,Make Over 22,28.29,21.22,4.9,113,أحمر شفاه,Not Available,كريمي
ماسكرا سكندلايز ليكرا فلكس من ريميل لندن - اسود,Rimmel London,59,44.25,4.9,347,ماسكارا,Not Available,سائل
كالا ميك اب مجموعة خافي العيوب  - CM-009,CALLA Makeup,170,50,4.9,688,خافي عيوب - كنتور,Not Available,كريمي
3 سي إي بودرة مضغوطة فيكس باودر لتثبيت المكياج,3 Concept Eyes,120,0,0,0,Not Available,Not Available,بودرة
مجموعة فرش مكياج من بي اتش - 12 فرشاة,BH cosmetics,138,48.30,4.9,1642,Not Available,Not Available,Not Available
كاتريس ماسكرا جو بيج جو بولد 24 ساعة ديب بلاك اكستريم فوليوم - 12مل,Catrice,22,18.70,5,1,ماسكارا,Not Available,Not Available
كاتريس قلم تحديد الحواجب ستايلست,Catrice,13,8.45,5,1,الحواجب,Not Available,Not Available
ميك اوفر22 تنت الشفاه والخدود ماي ليب - وردي,Make Over 22,27.81,17.60,5,78,أحمر خدود,Not Available,سائل
كاتريس ماسكرا ليفت آب فوليوم اند ليفت مقاومة للماء - 010 أسود,Catrice,24.99,21.24,5,1,ماسكارا,Not Available,Not Available
Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,Not Available,Not Available
توب فيس احمر شفاه روج سينسيتيف ستايلو - 012,Topface,50,17.50,4.9,174,أحمر شفاه,Not Available,كريمي
اضاءة سيندي لو مانيزر من ذا بالم,theBalm Cosmetics,104,36.40,4.8,67,إضاءة,Not Available,بودرة
كحل عيون سائل اتش تو او بروف من ويت ان وايلد - اسود,Wet N Wild,39.43,0,4.9,61,ضد الماء - محدد العين,Not Available,سائل
ميك اوفر22 مجموعة تنت الشفاه والخدود ماي ليب - 4 تنت,Make Over 22,89.90,80.91,4.9,99,أحمر خدود,Not Available,سائل
مجموعة احمر خدود وبرونز ترابكس باودر تريو من ذا بالم,theBalm Cosmetics,175,61.25,4.9,96,أحمر خدود - تسمير,Not Available,بودرة
مجموعة 6 ميني احمر شفاه روج سائل ميت مات ( اي ) هيوز من ذا بالم-vol12,theBalm Cosmetics,149,59.60,5,174,أحمر شفاه,Not Available,سائل
لوكا مرطب شفاه,Loca,29.90,0,5,171,Not Available,Not Available,كريمي - مرطب
ميبلين ليفتر قلوس ملمع شفاه قلوس مع هيالورونيك أسيد - 08 ستون,Maybelline,50.31,32.71,5,111,ملمع الشفاه,Not Available,سائل
قلم تحديد العين بروفيشنال من باركود - 200,Barcode,21,0,4.8,10,محدد العين,Not Available,Not Available
كاتريس قلوس ملمع ومعزز للشفاه بلامب إت اب,Catrice,18,15.30,5,7,ملمع الشفاه,Not Available,Not Available
أنوا تونر تعزيز الرطوبة 250 مل,Anua,107,54,5,1,Not Available,Not Available,Not Available
نوت كوزمتيك بودرة تثبيت مضغوطة بنانا,NOTE Cosmetique,55.03,41.27,0,0,بودرة تثبيت,جافة - حساسة - دهنية - طبيعية - مختلطة,بودرة مضغوطة
توب فيس احمر شفاه روج انستايل كريمي - 009,Topface,50,15,4.9,21,أحمر شفاه,Not Available,كريمي
ميساودا احمر شفاه روج كولت كريمي - 117 كوتور,MESAUDA,69,55.20,5,7,أحمر شفاه,Not Available,كريمي
ريل تكنيك مجموعة فرش مكياج العيون المتكاملة - 5 قطع,Real Techniques,127,99,5,3,Not Available,Not Available,Not Available
مجموعة اضاءة هايلايتر نهى من برجوا,Bourjois,197,128.05,5,1,إضاءة,Not Available,بودرة
كاتريس كحل إنك سائل,Catrice,16.01,13.60,5,1,محدد العين,Not Available,Not Available
توب فيس أحمر شفاه روج كريمي انفيسيبل,Topface,50,12.50,5,3,أحمر شفاه,Not Available,كريمي
كحل ايلاينر سائل ديفينشن مقاوم للماء من كيكو,KIKO Milano,85,0,4.8,6,ضد الماء - محدد العين,Not Available,سائل
لوريال باريس ماسكرا فوليوم مليون بانوراما اول نايت بلاك - أسود,LOreal Paris,75,45,0,0,ماسكارا,Not Available,سائل
Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,Not Available,Not Available
ميساودا بودرة تثبيت سائبة شفافة فيلستيل فيل - 302 Light,MESAUDA,92,73.60,4.8,5,بودرة تثبيت,Not Available,بودرة حرة
بودرة مضغوطة اليومية اتش دي بفيتامين E من كاتيا,Katia,42,0,5,2,بودرة تثبيت,Not Available,بودرة
قلم تحديد حواجب مايكرو بريسيشن من كيكو,KIKO Milano,79,0,5,6,الحواجب,Not Available,Not Available
ميساودا ماسكرا ايمفاسايز - اسود,MESAUDA,74,59.20,5,21,ماسكارا,Not Available,سائل
نارس أحمر شفاه روج باور مات,NARS,179,143.20,4.9,10,أحمر شفاه,Not Available,Not Available
ميبلين سينسيشينال احمر شفاه روج سائل مطفي - 06 بيست بيب,Maybelline,66,0,4.7,6,أحمر شفاه,Not Available,سائل
ميساودا بلاشر احمر خدود ات فرست - 103 اوبسيسد,MESAUDA,87,69.60,4.9,79,أحمر خدود,جافة - حساسة - دهنية - طبيعية - مختلطة,بودرة
بلاشر أحمر خدود كريمي ستيك بيبي جوت من ايسنس - 30 روز اول داي,essence,18,15.30,4.9,39,أحمر خدود,Not Available,كريمي
نوت كوزمتيك كونسيلر خافي عيوب مينيرال,NOTE Cosmetique,59.03,44.27,0,0,خافي عيوب,جافة - حساسة - دهنية - طبيعية - مختلطة,كريمي
داسيك مجموعة كونتور محدد للوجه في كات بليندينغ شادينغ,Dasique,79,0,0,0,كنتور,Not Available,Not Available
قلم الحواجب بريسايسلي ماي برو من بنفت - 06,Benefit,151,128.35,5,8,الحواجب - ضد الماء,Not Available,قلم
ريفلوشن هايلايتر ستيك بلاشر أحمر خدود وإضاءة  - شامبين شاين,Revolution,55,41.25,5,24,أحمر خدود - إضاءة,Not Available,كريمي
توب فيس احمر شفاه انستايل اكستريم مطفي - 005,Topface,55,16.50,4.9,397,أحمر شفاه,Not Available,سائل
كالا ميك اب مسكارا سوداء لكثافة وطول فائق - CM-032,CALLA Makeup,25,12,4.9,262,ماسكارا,Not Available,سائل
بخاخ مثبت المكياج فيكس اند ليست يدوم لمدة 18 ساعة من ايسينس - 50مل,essence,21.85,18.57,4.9,187,Not Available,Not Available,بخاخ - سائل
ريل تكنيك مجموعة اسفنج ميني ميركل كونسيلر بف - 6 قطع,Real Techniques,110,0,0,0,Not Available,Not Available,Not Available
بنفت مجموعة الحواجب ليل براو لوفرز - 4 وورم ديب براون,Benefit,163,146.70,5,22,الحواجب - ضد الماء - ماسكارا,Not Available,جــل
توب فيس فرشاة ظلال العيون - F12,Topface,28,7,5,103,Not Available,Not Available,Not Available
فلورمار قلم تحديد الحواجب,Flormar,24,18,5,5,الحواجب,Not Available,Not Available
ذا بالم مجموعة ظلال العيون فن قاي,theBalm Cosmetics,180,63,4.9,27,ظلال العيون,Not Available,بودرة
أحمر شفاه روج باودر باور من كيكو,KIKO Milano,79,0,5,47,أحمر شفاه,Not Available,كريمي
أنواغسول زيتي خفيف للتحكم في المسام 200 مل,Anua,91,45,5,4,Not Available,Not Available,Not Available
توب فيس كحل سائل انستايل ميتاليك - 003,Topface,37,11.10,4.9,42,محدد العين,Not Available,سائل
قلوس ملمع شفاه اديكت ليب ماكسيمايزر من ديور - 004 كورال,Dior,190,180.50,4.9,14,ملمع الشفاه,Not Available,سائل
قلم كحل تحديد العين ثنائي بيرفكت ايز هايلايتر من كيكو - 01,KIKO Milano,79,0,4.9,18,محدد العين,Not Available,قلم - كريمي
كنتور محدد وجه ماتش ستيكس سكين ستيك من فنتي بيوتي - ميبل,FENTY BEAUTY,146,0,0,0,كنتور,Not Available,كريمي
قلم تحديد عيون سائل مقاوم للماء لاين اند ديفاين من شيجلام,Sheglam,22,0,5,31,ضد الماء - محدد العين,Not Available,سائل
أحمر شفاه سائل من كاريسا كوزماتيكس - تشسنت,Carissa Cosmetics,56,0,4.8,20,أحمر شفاه,Not Available,سائل
تنت الشفاه و الخدود بيبي تينت من ريلوف - روز,Relove,21,15.75,4.9,63,أحمر خدود,Not Available,سائل
كحل سائل من هارا - اسود,HARA,42.55,0,4.8,18,ضد الماء - محدد العين,Not Available,سائل
توب فيس قلم تحديد الشفاه ستايلو مقاوم للماء - 001,Topface,26,10.40,5,113,تحديد الشفاه - ضد الماء,Not Available,كريمي
مجموعة كنتور محدد وجه من كاتيا - 4 الوان,Katia,59,0,4.8,19,بودرة تثبيت - تسمير - كنتور,Not Available,بودرة
ميبلين كولر سينسيشينال أحمر شفاه  كريمي مات - 987 سموكي روز,Maybelline,65.78,0,0,0,أحمر شفاه,Not Available,Not Available
ميك اوفر22 احمر شفاه اتش دي كريمي - أخضر,Make Over 22,33.64,28.59,5,166,أحمر شفاه,Not Available,كريمي
